K11,K12,K13,K14,K15,K16,K21,K22,K23,K24,K25,K26,K31,K32,K33,K34,K35,K36,K41,K42,K43,K44,K45,K46,K51,K52,K53,K54,K55,K56,K61,K62,K63,K64,K65,K66,F1,F2,F3,F4,F5,F6,U1,U2,U3,U4,U5,U6
15151897.329446416,-11363922.997084811,7575948.664723208,0.0,0.0,0.0,-11363922.997084811,14632248.997578206,-8095596.996591417,-3268326.0004933937,3268326.0004933937,0.0,7575948.664723208,-8095596.996591417,19509665.330104277,-3268326.0004933937,2178884.000328929,0.0,0.0,-3268326.0004933937,-3268326.0004933937,12506648.481454814,5969996.480468025,9238322.48096142,0.0,3268326.0004933937,2178884.000328929,5969996.480468025,16675531.308606418,6158881.65397428,0.0,0.0,0.0,9238322.48096142,6158881.65397428,12317763.30794856,-10752.01933035755,-42309.854376010684,7400.753868711541,-44547.63818246509,-8146.681804196342,11497.947265842351,-0.05635243603323494,-0.10228878400916541,-0.04214753470057296,-0.10400936540509481,0.040655182659785086,0.05861287713087076
33508195.19759243,-25131146.39819432,16754097.598796215,0.0,0.0,0.0,-25131146.39819432,36721961.59807311,-13540331.19831553,-11590815.199878791,11590815.199878791,0.0,16754097.598796215,-13540331.19831553,48962615.464097485,-11590815.199878791,7727210.133252528,0.0,0.0,-11590815.199878791,-11590815.199878791,16804424.765162826,-6377205.634594757,5213609.565284034,0.0,11590815.199878791,7727210.133252528,-6377205.634594757,22405899.68688377,3475739.7101893565,0.0,0.0,0.0,5213609.565284034,3475739.7101893565,6951479.420378713,-3762.1485230599437,-32392.347533250555,-3273.152131630297,-62710.443338199955,-6832.879803352837,13868.180458043078,-0.02544927729171815,-0.04706732448433643,-0.01992698309252266,-0.061357235205315816,0.0065089723855378786,0.04475843719234795
26834033.90965919,-20125525.43224439,13417016.954829594,0.0,0.0,0.0,-20125525.43224439,46558491.93084139,6307441.066352606,-26432966.498596996,26432966.498596996,0.0,13417016.954829594,6307441.066352606,62077989.24112184,-26432966.498596996,17621977.66573133,0.0,0.0,-26432966.498596996,-26432966.498596996,56282498.539637364,3416565.5424433723,29849532.04104037,0.0,26432966.498596996,17621977.66573133,3416565.5424433723,75043331.38618314,19899688.027360246,0.0,0.0,0.0,29849532.04104037,19899688.027360246,39799376.05472049,-4705.159710154057,-50382.44376111789,-7383.828500064512,-62260.21613348786,3424.571042607853,8664.417167610716,-0.015385264406746466,-0.024668880338225434,-0.006583477671659415,-0.023829247095406292,0.007572895746902374,0.014303189784836095
21765210.194085535,-16323907.64556415,10882605.097042767,0.0,0.0,0.0,-16323907.64556415,28114605.541705873,-4533209.749422427,-11790697.896141723,11790697.896141723,0.0,10882605.097042767,-4533209.749422427,37486140.7222745,-11790697.896141723,7860465.264094481,0.0,0.0,-11790697.896141723,-11790697.896141723,24038527.701125808,457131.90884236246,12247829.804984085,0.0,11790697.896141723,7860465.264094481,457131.90884236246,32051370.26816774,8165219.86998939,0.0,0.0,0.0,12247829.804984085,8165219.86998939,16330439.73997878,-11810.895892633178,-68368.81895172028,832.1854680262622,-52268.79195205523,4534.490198528755,6444.2202260781605,-0.031034541217747975,-0.05217947893163767,-0.017285436382890346,-0.052807014061512565,0.016202739420032596,0.03189850484092671
8268913.077487091,-6201684.808115318,4134456.5387435453,0.0,0.0,0.0,-6201684.808115318,24814199.565436788,12410829.949206151,-18612514.75732147,18612514.75732147,0.0,4134456.5387435453,12410829.949206151,33085599.420582384,-18612514.75732147,12408343.171547646,0.0,0.0,-18612514.75732147,-18612514.75732147,41576216.07137337,4351186.556730434,22963701.314051904,0.0,18612514.75732147,12408343.171547646,4351186.556730434,55434954.761831164,15309134.209367936,0.0,0.0,0.0,22963701.314051904,15309134.209367936,30618268.418735873,-10045.993519884312,-35302.260865201795,8324.566751368027,-22868.47836686998,-4179.97258525742,5901.399353773706,-0.0215491194489901,-0.028190465152875648,-0.0016172808468132799,-0.021548817502164884,0.008036250679929283,0.01233622890686432
32028856.226860423,-24021642.170145318,16014428.113430211,0.0,0.0,0.0,-24021642.170145318,47070443.71261725,-972840.6276733838,-23048801.542471934,23048801.542471934,0.0,16014428.113430211,-972840.6276733838,62760591.616823,-23048801.542471934,15365867.69498129,0.0,0.0,-23048801.542471934,-23048801.542471934,26329878.36109224,-19767724.72385163,3281076.818620304,0.0,23048801.542471934,15365867.69498129,-19767724.72385163,35106504.48145632,2187384.5457468694,0.0,0.0,0.0,3281076.818620304,2187384.5457468694,4374769.091493739,-8721.110158069343,-50842.64824347333,494.6709016475761,-59031.97970235768,-3224.448054609027,11450.887311030794,-0.02696233524353226,-0.048375167238166886,-0.019182658677715604,-0.07148704836586389,-0.0038107877822208557,0.058138163985007714
8499281.44233992,-6374461.08175494,4249640.72116996,0.0,0.0,0.0,-6374461.08175494,26152672.36957623,13403750.20606635,-19778211.28782129,19778211.28782129,0.0,4249640.72116996,13403750.20606635,34870229.82610164,-19778211.28782129,13185474.19188086,0.0,0.0,-19778211.28782129,-19778211.28782129,48344997.83216967,8788575.256527085,28566786.544348374,0.0,19778211.28782129,13185474.19188086,8788575.256527085,64459997.10955955,19044524.362898916,0.0,0.0,0.0,28566786.544348374,19044524.362898916,38089048.72579783,-7242.909685895415,-41909.76785237536,515.8967543323779,-26453.346941423624,4636.243549318201,2090.7693822448364,-0.022808010999561004,-0.03067452609325724,-0.0021001252644551557,-0.023224454956243073,0.009289700635261024,0.012828382514128366
6066222.122395535,-4549666.5917966515,3033111.0611977675,0.0,0.0,0.0,-4549666.5917966515,32702122.65889905,23602789.475305747,-28152456.0671024,28152456.0671024,0.0,3033111.0611977675,23602789.475305747,43602830.2118654,-28152456.0671024,18768304.044734932,0.0,0.0,-28152456.0671024,-28152456.0671024,57491005.92364702,1186093.789442215,29338549.856544614,0.0,28152456.0671024,18768304.044734932,1186093.789442215,76654674.56486268,19559033.23769641,0.0,0.0,0.0,29338549.856544614,19559033.23769641,39118066.47539282,-1751.2921732154675,-50784.462405088816,-13425.56978859867,-58358.78726607935,10900.794834935159,4276.067126878979,-0.03625298905796467,-0.047916846367492175,5.331718736251069e-05,-0.03465201510002228,0.013301196307037964,0.019447724993685283
24208913.871631466,-18156685.403723598,12104456.935815733,0.0,0.0,0.0,-18156685.403723598,39466490.33899983,3153119.531552635,-21309804.935276233,21309804.935276233,0.0,12104456.935815733,3153119.531552635,52621987.11866644,-21309804.935276233,14206536.623517489,0.0,0.0,-21309804.935276233,-21309804.935276233,34004390.12041187,-8615219.750140596,12694585.185135636,0.0,21309804.935276233,14206536.623517489,-8615219.750140596,45339186.82721583,8463056.790090425,0.0,0.0,0.0,12694585.185135636,8463056.790090425,16926113.58018085,-9601.488043227422,-62043.86259667101,-1478.3114457688225,-46966.08193930446,6504.238331557672,4575.561157438573,-0.02005252446553594,-0.03223795577087688,-0.009045103957972311,-0.033186047178941434,0.007861162109180864,0.021229279891107566
39793238.37708456,-29844928.782813422,19896619.18854228,0.0,0.0,0.0,-29844928.782813422,38349738.343621545,-21340119.2220053,-8504809.560808122,8504809.560808122,0.0,19896619.18854228,-21340119.2220053,51132984.458162054,-8504809.560808122,5669873.040538749,0.0,0.0,-8504809.560808122,-8504809.560808122,11783948.107346827,-5225671.014269417,3279138.546538705,0.0,8504809.560808122,5669873.040538749,-5225671.014269417,15711930.80979577,2186092.3643591367,0.0,0.0,0.0,3279138.546538705,2186092.3643591367,4372184.728718273,-15830.935548237885,-71803.5531836001,7727.353368609072,-47248.63389057797,457.61972906496885,7645.962450563844,-0.04132268609450782,-0.07679077732339859,-0.033336453370114524,-0.09764816308421723,0.011516674149553737,0.06922655911803073
13924167.464787645,-10443125.598590733,6962083.732393823,0.0,0.0,0.0,-10443125.598590733,14140587.62195226,-6745663.575229207,-3697462.0233615264,3697462.0233615264,0.0,6962083.732393823,-6745663.575229207,18854116.82926968,-3697462.0233615264,2464974.6822410175,0.0,0.0,-3697462.0233615264,-3697462.0233615264,13840803.244625608,6445879.197902555,10143341.221264081,0.0,3697462.0233615264,2464974.6822410175,6445879.197902555,18454404.326167475,6762227.480842721,0.0,0.0,0.0,10143341.221264081,6762227.480842721,13524454.961685441,-7566.171805156395,-51113.33161447169,-1905.4335945111052,-54008.80610449171,940.2754311710996,8531.3299684964,-0.06379942099944975,-0.11545156925249,-0.046665280165880646,-0.11606553938628529,0.04631234264235746,0.06452379089194356
35645303.477344826,-26733977.60800862,17822651.738672413,0.0,0.0,0.0,-26733977.60800862,54339883.88012265,871928.6641054042,-27605906.272114024,27605906.272114024,0.0,17822651.738672413,871928.6641054042,72453178.50683019,-27605906.272114024,18403937.514742684,0.0,0.0,-27605906.272114024,-27605906.272114024,39169089.161138326,-16042723.383089717,11563182.889024306,0.0,27605906.272114024,18403937.514742684,-16042723.383089717,52225452.21485111,7708788.592682871,0.0,0.0,0.0,11563182.889024306,7708788.592682871,15417577.185365742,-16059.985574798558,-92101.99446981163,1419.306326326574,-90665.60448947968,-940.5096662159231,15581.188914687908,-0.02615658698030756,-0.04365653648836446,-0.014072730440503943,-0.050331822637883196,0.007380100297442992,0.03506942885565029
29427911.765960693,-22070933.82447052,14713955.882980347,0.0,0.0,0.0,-22070933.82447052,30424273.59426014,-13717594.054680899,-8353339.769789621,8353339.769789621,0.0,14713955.882980347,-13717594.054680899,40565698.125680186,-8353339.769789621,5568893.179859747,0.0,0.0,-8353339.769789621,-8353339.769789621,16624490.171549533,-82189.36802971084,8271150.40175991,0.0,8353339.769789621,5568893.179859747,-82189.36802971084,22165986.895399377,5514100.26783994,0.0,0.0,0.0,8271150.40175991,5514100.26783994,11028200.53567988,-15296.440112925815,-73706.36603582739,6024.0915472425,-72888.07451896815,-5751.32770828942,15023.676273972735,-0.04429536265640246,-0.07985722421740438,-0.0322346982075666,-0.08831631288802531,0.02374295626933411,0.05572805278497611
29939723.650815412,-22454792.73811156,14969861.825407706,0.0,0.0,0.0,-22454792.73811156,31192624.955158383,-13716960.521064734,-8737832.217046825,8737832.217046825,0.0,14969861.825407706,-13716960.521064734,41590166.60687785,-8737832.217046825,5825221.478031217,0.0,0.0,-8737832.217046825,-8737832.217046825,22126347.358746577,4650682.924652927,13388515.141699752,0.0,8737832.217046825,5825221.478031217,4650682.924652927,29501796.478328772,8925676.761133168,0.0,0.0,0.0,13388515.141699752,8925676.761133168,17851353.522266336,-16184.04489200429,-54433.35894097057,14223.636803685058,-43037.49810413117,-10425.016524738592,12385.424613057825,-0.02699967371028211,-0.04732720335994345,-0.018072566121270183,-0.04889941085693294,0.01606562605164835,0.029335553829901648
39236069.094707415,-29427051.82103056,19618034.547353707,0.0,0.0,0.0,-29427051.82103056,35239019.360968515,-23615084.281092606,-5811967.539937954,5811967.539937954,0.0,19618034.547353707,-23615084.281092606,46985359.14795802,-5811967.539937954,3874645.026625303,0.0,0.0,-5811967.539937954,-5811967.539937954,16155774.62350368,4531839.543627771,10343807.083565725,0.0,5811967.539937954,3874645.026625303,4531839.543627771,21541032.831338238,6895871.389043816,0.0,0.0,0.0,10343807.083565725,6895871.389043816,13791742.778087633,-9871.863476884531,-72585.01217925505,-4451.277105982621,-70762.45589129924,5058.795868634563,9264.34471423259,-0.05230393206197385,-0.09870953022629864,-0.04395963470681107,-0.10513843661425706,0.0374261993863565,0.060812459024636875
6145457.69180458,-4609093.268853435,3072728.84590229,0.0,0.0,0.0,-4609093.268853435,11043069.99879458,1824883.4610877093,-6433976.729941145,6433976.729941145,0.0,3072728.84590229,1824883.4610877093,14724093.331726106,-6433976.729941145,4289317.819960763,0.0,0.0,-6433976.729941145,-6433976.729941145,19584447.688420385,6716494.228538094,13150470.958479239,0.0,6433976.729941145,4289317.819960763,6716494.228538094,26112596.917893842,8766980.63898616,0.0,0.0,0.0,13150470.958479239,8766980.63898616,17533961.27797232,-6504.776773074901,-34399.86872228922,1542.930638720064,-57691.331531425094,-9306.75157509869,14268.597709453526,-0.050372585878403195,-0.07821542380436539,-0.018694902052415314,-0.071558547275581,0.02655846944475986,0.04120344493815248
4967740.614954485,-3725805.4612158635,2483870.3074772423,0.0,0.0,0.0,-3725805.4612158635,29118100.15119696,21666489.22876523,-25392294.689981095,25392294.689981095,0.0,2483870.3074772423,21666489.22876523,38824133.53492928,-25392294.689981095,16928196.4599874,0.0,0.0,-25392294.689981095,-25392294.689981095,53277659.3784167,2493069.998454511,27885364.688435607,0.0,25392294.689981095,16928196.4599874,2493069.998454511,71036879.17122227,18590243.125623737,0.0,0.0,0.0,27885364.688435607,18590243.125623737,37180486.25124747,-11118.332034932628,-66495.76404124727,71.40938944950176,-44846.565020796064,7144.990284034232,3901.932361448894,-0.053176740080446504,-0.06558008862940116,0.003507134428441208,-0.04382181339708146,0.01796694436706214,0.02398783356980635
24459438.57558995,-18344578.931692462,12229719.287794976,0.0,0.0,0.0,-18344578.931692462,31474287.568020146,-5214870.2953647785,-13129708.636327684,13129708.636327684,0.0,12229719.287794976,-5214870.2953647785,41965716.7573602,-13129708.636327684,8753139.090885123,0.0,0.0,-13129708.636327684,-13129708.636327684,22314052.19737297,-3945365.0752823986,9184343.561045285,0.0,13129708.636327684,8753139.090885123,-3945365.0752823986,29752069.596497294,6122895.707363524,0.0,0.0,0.0,9184343.561045285,6122895.707363524,12245791.414727047,-10416.610004499636,-36303.40103130449,8732.086331897775,-22492.146637202713,-4128.3348671971835,5812.858539799044,-0.014702845132748533,-0.024246175321101755,-0.007815318349834597,-0.025707117121885274,0.006003740324575932,0.01675314982443906
27617512.874383762,-20713134.65578782,13808756.437191881,0.0,0.0,0.0,-20713134.65578782,35999231.13948605,-5427038.172089592,-15286096.48369823,15286096.48369823,0.0,13808756.437191881,-5427038.172089592,47998974.852648064,-15286096.48369823,10190730.989132153,0.0,0.0,-15286096.48369823,-15286096.48369823,22218391.077318348,-8353801.890078111,6932294.59362012,0.0,15286096.48369823,10190730.989132153,-8353801.890078111,29624521.436424464,4621529.72908008,0.0,0.0,0.0,6932294.59362012,4621529.72908008,9243059.45816016,-1686.438342916033,-22229.08416189656,-4036.81803480012,-46877.437901129204,-4179.2998782774275,9902.55625599358,-0.015318766291736568,-0.02745357610973544,-0.010664959764836255,-0.03463513424186007,0.004020891234575617,0.02503725555155339
23243640.344090518,-17432730.258067887,11621820.172045259,0.0,0.0,0.0,-17432730.258067887,23971671.541109726,-10893788.97502605,-6538941.283041837,6538941.283041837,0.0,11621820.172045259,-10893788.97502605,31962228.721479632,-6538941.283041837,4359294.188694558,0.0,0.0,-6538941.283041837,-6538941.283041837,26108764.144492388,13030881.578408716,19569822.861450553,0.0,6538941.283041837,4359294.188694558,13030881.578408716,34811685.52598985,13046548.574300367,0.0,0.0,0.0,19569822.861450553,13046548.574300367,26093097.148600735,-16650.532340042788,-81270.60780187801,6210.862079459574,-60062.728688666095,858.4309582777314,9581.239302305483,-0.04984737478409863,-0.08831648445355117,-0.03421267285974511,-0.08602880595759507,0.035419244685410314,0.04717917653126599
26414792.44934499,-19811094.33700874,13207396.224672494,0.0,0.0,0.0,-19811094.33700874,46562208.37404853,6940019.700031046,-26751114.037039787,26751114.037039787,0.0,13207396.224672494,6940019.700031046,62082944.498731375,-26751114.037039787,17834076.02469319,0.0,0.0,-26751114.037039787,-26751114.037039787,55293096.343821935,1790868.2697423622,28541982.30678215,0.0,26751114.037039787,17834076.02469319,1790868.2697423622,73724128.45842925,19027988.204521433,0.0,0.0,0.0,28541982.30678215,19027988.204521433,38055976.409042865,-2282.1694029565483,-21071.229340051566,-2459.4043074374254,-24434.104011450312,1338.446083637843,3403.1276267561307,-0.006316400891203899,-0.010046832402570543,-0.002610241622492396,-0.00967428640941882,0.0030246908508606988,0.005832793644203665
31804736.28529504,-23853552.21397128,15902368.14264752,0.0,0.0,0.0,-23853552.21397128,28083749.40567382,-19623355.02226874,-4230197.19170254,4230197.19170254,0.0,15902368.14264752,-19623355.02226874,37444999.20756509,-4230197.19170254,2820131.4611350265,0.0,0.0,-4230197.19170254,-4230197.19170254,31601340.76046307,23140946.37705799,27371143.56876053,0.0,4230197.19170254,2820131.4611350265,23140946.37705799,42135121.01395076,18247429.045840353,0.0,0.0,0.0,27371143.56876053,18247429.045840353,36494858.091680706,-1974.9971402136289,-38039.59800335145,-8729.871720689891,-49515.53531182258,4904.5592845328465,5800.309576370673,-0.04021262691749558,-0.07666670200608806,-0.03469899433315734,-0.07728428141328418,0.03498570195155435,0.0406292950651578
